SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Label,CLV,Churn_Probability,Revenue_At_Risk
0,33,90.65,2989.6,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,No,2991.4500000000003,0.6061812964199852,1813.3610391755649
1,54,110.45,6077.75,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,No,5964.3,0.20385912548006363,1215.8769821007436
0,59,68.7,4070.95,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,No,4053.3,0.0726819177470512,294.60161720412265
1,55,44.85,2479.05,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,No,2466.75,0.37232847030385924,918.4412541220448
1,69,29.8,2134.3,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,No,2056.2000000000003,0.1130471585282854,232.44756736586046
0,66,88.9,6000.1,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,No,5867.400000000001,0.1590158927034564,933.0098488482602
0,37,58.75,2203.1,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,No,2173.75,0.09838016368366086,213.8538808073578
1,9,19.85,183.15,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,No,178.65,0.14107712970523803,25.203429221840775
0,69,86.9,6194.1,0,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,No,5996.1,0.01716593175591775,102.92864340165843
0,10,59.65,638.95,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,No,596.5,0.2429466217343837,144.91765986455988
0,40,55.25,2139.2,1,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Yes,2210.0,0.4293143163129451,948.7846390516087
0,13,66.4,831.75,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,No,863.2,0.343215777045907,296.2638587460269
0,6,90.1,521.3,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Yes,540.5999999999999,0.865966992683667,468.14175624479026
0,69,20.15,1337.5,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No,1390.35,6.025394606558329e-05,0.08377407391228373
1,66,108.1,7181.95,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,No,7134.599999999999,0.2628719439297332,1875.4861711610743
0,11,53.75,608.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Yes,591.25,0.47125953115007996,278.63219779248476
0,46,56.9,2560.1,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,No,2617.4,0.07097350188905194,185.76604384440455
0,6,89.3,577.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Yes,535.8,0.845237150523484,452.8780652504827
0,56,109.6,5953.0,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,No,6137.599999999999,0.2148359467022794,1318.5771064799098
0,70,25.15,1790.15,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,No,1760.5,0.005995469512430245,10.555024076633446
0,33,79.15,2531.4,0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,No,2611.9500000000003,0.18740947705958905,489.5041836057937
0,72,66.75,4760.3,0,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,No,4806.0,0.05329056952264406,256.11447712582736
0,3,95.2,292.85,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Yes,285.6,0.919936575056251,262.7338858360653
0,19,48.8,953.65,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,No,927.1999999999999,0.21963206006915417,203.64284609611974
1,5,45.7,198.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Yes,228.5,0.8191857587407256,187.1839458722558
0,71,80.7,5705.05,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,No,5729.7,0.0066486462214195245,38.09474825486745
0,8,74.5,609.9,1,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,596.0,0.7308795562444628,435.6042155216998
0,1,20.55,20.55,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,No,20.55,0.2469898553308154,5.075641527048257
0,1,79.65,79.65,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Yes,79.65,0.9452374535918598,75.28816317859165
0,61,115.1,6993.65,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,No,7021.099999999999,0.1751480967835486,1229.732302326973
0,71,59.7,4122.65,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,No,4238.7,0.006399531393055495,27.125693715744326
0,68,86.45,5762.95,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,No,5878.6,0.11743071485888504,690.3282003694417
0,46,33.7,1537.85,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,No,1550.2,0.07726820405007714,119.7811699184296
0,33,80.1,2603.3,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,No,2643.2999999999997,0.13495766669606685,356.73360037771346
0,53,104.05,5566.4,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,No,5514.65,0.2778681870220136,1532.3457975609472
1,50,108.75,5431.9,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,No,5437.5,0.344600187610935,1873.7635201344592
0,57,41.1,2258.25,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,No,2342.7000000000003,0.061899099229522844,145.0110197650032
0,54,20.35,1092.35,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,No,1098.9,0.005848825814583214,6.427274687645494
1,60,105.9,6401.25,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,No,6354.0,0.5063418279709679,3217.29597492753
1,28,101.3,2812.2,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,Yes,2836.4,0.7387044141850204,2095.261200394392
0,1,80.05,80.05,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,Yes,80.05,0.9019882187438907,72.20415691044845
0,29,89.2,2698.35,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,Yes,2586.8,0.7581200489718064,1961.104942680269
0,10,65.5,616.9,0,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,No,655.0,0.2804265618573816,183.67939801658494
0,43,40.45,1912.85,0,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,No,1739.3500000000001,0.23011990022060735,400.25904844871343
1,13,70.45,849.1,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,915.85,0.5590994127453858,512.0511971628616
0,43,78.8,3460.3,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,No,3388.4,0.051492149171231766,174.4759982518017
0,19,83.65,1465.75,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Yes,1589.3500000000001,0.7117581298454931,1131.2327836699346
0,1,90.1,90.1,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,No,90.1,0.7489900284468344,67.48400156305978
0,69,82.45,5555.3,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,No,5689.05,0.010398669457381273,59.15855047651493
0,61,20.25,1278.8,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,No,1235.25,0.0027648381104168505,3.4152662758924146
0,43,66.25,2907.35,0,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,No,2848.75,0.0951839940871181,271.1554031556777
0,6,19.5,146.3,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,Yes,117.0,0.5594835285009405,65.45957283461004
0,1,51.25,51.25,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Yes,51.25,0.7213115836940867,36.96721866432194
0,56,89.7,4952.95,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,No,5023.2,0.40181730016287176,2018.4086621781373
0,70,64.55,4504.9,0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,No,4518.5,0.015353800388235197,69.37614705424073
0,1,45.6,45.6,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,45.6,0.8468865690788613,38.61802754999608
0,49,93.65,4520.15,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,No,4588.85,0.30309363721077975,1390.8512371146867
0,6,49.65,267.35,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Yes,297.9,0.6820584208580711,203.18520357361936
0,32,73.6,2316.85,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,No,2355.2,0.014209494508955202,33.46620146749129
1,72,109.75,8075.35,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,No,7902.0,0.04091368621297376,323.29994845491865
0,37,61.45,2302.35,0,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,No,2273.65,0.08676826104371095,197.2806567220334
0,69,106.4,7251.9,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,No,7341.6,0.28273865786229807,2075.7541305618474
0,26,81.9,2078.55,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,No,2129.4,0.1277778743525151,272.09020564624564
0,58,105.2,6225.4,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,No,6101.6,0.368314188650534,2247.3058534700986
0,24,54.6,1242.25,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,No,1310.4,0.09770626803429483,128.03429363213996
0,5,20.55,99.45,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,No,102.75,0.10475398699417529,10.76347216365151
0,15,20.0,288.05,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,Yes,300.0,0.40161837401077255,120.48551220323176
0,30,19.7,599.25,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,591.0,0.009475229005623207,5.599860342323315
0,55,66.05,3462.1,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,No,3632.75,0.09036848633962821,328.2861187502844
0,25,34.0,853.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Yes,850.0,0.5898455075697258,501.3686814342669
1,10,92.5,934.1,1,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,Yes,925.0,0.8737909087222832,808.256590568112
0,44,54.05,2375.2,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,No,2378.2,0.0289915550181653,68.94771614420071
0,47,58.9,2813.05,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,No,2768.2999999999997,0.16597926483062025,459.480398830606
0,13,88.35,1222.8,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Yes,1148.55,0.6366718213523758,731.2494204142712
0,49,107.95,5293.2,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,Yes,5289.55,0.5463054994024134,2889.710254364036
0,64,96.9,6314.35,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,No,6201.6,0.14995264232293448,929.9463066299105
0,1,19.1,19.1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,19.1,0.2558715765165393,4.887147111465901
0,20,50.0,1003.05,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,No,1000.0,0.23386212955431837,233.86212955431836
0,37,45.4,1593.1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,No,1679.8,0.05455905721210786,91.64830430489879
0,30,85.45,2509.95,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,No,2563.5,0.5160252397672361,1322.8307021433097
0,38,84.1,3187.65,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,No,3195.7999999999997,0.1608877498929807,514.1650711079877
1,1,74.45,74.45,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Yes,74.45,0.8917449786406176,66.39041365979399
0,37,64.75,2345.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Yes,2395.75,0.5416161165357315,1297.5768111904788
0,52,66.25,3330.1,0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,No,3445.0,0.018192400737344308,62.67282054015114
0,71,76.9,5522.7,0,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,No,5459.900000000001,0.016454207951972517,89.83832999697475
0,26,89.8,2335.3,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,Yes,2334.7999999999997,0.6065545270521546,1416.1835097613705
0,66,74.6,4798.4,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,No,4923.599999999999,0.04426710467418452,217.95351657381488
0,72,116.95,8594.4,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,No,8420.4,0.029926708660571132,251.99485760547316
0,25,40.65,970.55,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,No,1016.25,0.09841372925423046,100.01295235461171
0,69,114.35,7665.8,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,No,7890.15,0.22668243198794827,1788.55839074971
0,53,69.7,3686.05,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,No,3694.1000000000004,0.02714554669358829,100.27836404078451
0,12,95.5,1115.15,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,Yes,1146.0,0.5077870233079405,581.9239287108998
0,26,98.65,2537.0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,No,2564.9,0.5745798996853161,1473.7399847028673
0,21,61.65,1393.6,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,No,1294.6499999999999,0.16381164297201356,212.07874357371733
0,1,89.35,89.35,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,No,89.35,0.8455122611801993,75.5465205364508
0,48,95.4,4445.3,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,No,4579.200000000001,0.38611846529575033,1768.1136762823003
0,26,35.4,978.6,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,No,920.4,0.11125421880315717,102.39838298642586
0,60,19.95,1258.15,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,1197.0,0.015827813253850027,18.94589246485848
0,18,19.25,331.35,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,346.5,0.0955764701728313,33.117246914886046
1,10,29.65,291.4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Yes,296.5,0.7709792195391695,228.59533859336375
0,5,84.5,453.75,1,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Yes,422.5,0.7719515620104929,326.14953494943325
0,4,20.4,84.75,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,No,81.6,0.10477150302104722,8.549354646517452
0,65,24.75,1715.1,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,No,1608.75,0.0038314947405119325,6.163917163798572
0,70,25.35,1715.15,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,1774.5,0.0008256286297790003,1.4650780035428361
0,18,90.7,1597.25,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,Yes,1632.6000000000001,0.5343652590677086,872.4047219539411
0,62,20.0,1250.1,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No,1240.0,0.050738015075800134,62.91513869399217
0,66,59.75,3996.8,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,No,3943.5,0.08274196693269296,326.2929465990747
0,65,82.5,5215.1,0,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,No,5362.5,0.036202034042613095,194.1334075535127
1,3,70.3,235.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,210.89999999999998,0.8464924205766132,178.52525149960772
0,34,20.35,673.2,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,691.9000000000001,0.035394243796173216,24.489277282572253
0,16,90.8,1442.2,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,No,1452.8,0.5193382999423793,754.4946821562887
0,54,103.95,5639.05,1,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,Yes,5613.3,0.614342004351197,3448.4859730245744
1,50,104.95,5222.35,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,No,5247.5,0.5518403789490902,2895.782388535351
0,71,105.25,7291.75,0,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,No,7472.75,0.09878110262489831,738.1664846402089
0,10,74.75,799.65,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,747.5,0.8199000438215386,612.8752827566001
0,1,50.8,50.8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Yes,50.8,0.7941657763114539,40.34362143662186
0,18,23.75,424.5,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No,427.5,0.06609186040857284,28.25427032466489
0,4,61.3,249.4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,No,245.2,0.45143143039319933,110.69098673241247
0,58,75.8,4415.75,0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,No,4396.4,0.022775795778377336,100.13150856005811
0,56,98.0,5270.6,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,No,5488.0,0.3347418910016238,1837.0634978169116
0,2,80.25,144.55,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Yes,160.5,0.8644620446870617,138.7461581722734
0,32,78.9,2447.95,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Yes,2524.8,0.6852632265371836,1730.1525943610814
0,56,52.0,2884.9,0,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,No,2912.0,0.07898642540609717,230.00847078255495
0,36,84.75,3050.15,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Yes,3051.0,0.7873647814367675,2402.2499481635778
0,4,64.4,253.0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,No,257.6,0.35053791564294284,90.29856706962208
0,53,85.45,4517.25,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Yes,4528.85,0.5255183009921924,2379.9935574484907
0,10,45.8,436.2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,No,458.0,0.5146186174672389,235.69532679999543
0,4,30.5,118.4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,No,122.0,0.41074388148909774,50.11075354166992
0,1,19.9,19.9,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Yes,19.9,0.6900937540862482,13.732865706316337
0,51,69.15,3649.6,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,3526.65,0.2576531520387816,908.6524886375691
1,12,99.45,1200.15,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Yes,1193.4,0.9200798439376575,1098.0232857552005
0,6,49.25,255.6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,No,295.5,0.45788651347040976,135.3054647305061
0,63,39.35,2395.05,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,No,2479.05,0.023668288993965877,58.674871830491114
0,1,70.6,70.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,70.6,0.9186947375410572,64.85984847039863
0,48,105.1,5083.55,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,No,5044.799999999999,0.4336105076642208,2187.478289064461
0,5,81.0,389.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,Yes,405.0,0.8503157522460153,344.3778796596362
0,35,20.1,644.5,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,No,703.5,0.010228276235409266,7.195592331610419
0,6,84.85,523.5,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Yes,509.09999999999997,0.8494928110570749,432.4767901091568
0,2,19.75,39.3,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,39.5,0.16883958670750068,6.669163674946277
0,50,19.75,989.05,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,No,987.5,0.028231095638561583,27.878206943079565
0,33,70.4,2406.1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,No,2323.2000000000003,0.570462281930756,1325.2979733815325
0,31,20.45,638.55,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,633.9499999999999,0.0021737957271448084,1.3780778012234511
0,9,20.35,191.1,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,183.15,0.01394397507676539,2.5538390353095815
0,54,86.2,4524.05,0,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,No,4654.8,0.12126586677170925,564.4683566489523
0,46,95.65,4664.2,0,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,No,4399.900000000001,0.18870593416307613,830.2872397241188
0,34,103.8,3470.8,0,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,No,3529.2,0.31979335216148275,1128.6146984483048
0,71,97.2,6910.3,0,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,No,6901.2,0.1128899414207183,779.0760637326612
0,63,63.55,4014.2,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,No,4003.6499999999996,0.014187431755867399,56.801511149378506
