SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Type,Churn_Label,TenureGroup,ChargeGroup,Revenue,CLV,CLV_Segment,RiskScore,RiskLevel
0,44,96.1,4364.1,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,24-48,High,4228.4,4228.4,High Value,3,Medium Risk
0,71,66.2,4692.55,0,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,One year,No,48+,Medium,4700.2,4700.2,High Value,0,Low Risk
1,24,104.25,2433.9,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,12-24,High,2502.0,2502.0,Medium Value,3,Medium Risk
1,15,80.2,1217.25,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,12-24,High,1203.0,1203.0,Medium Value,3,Medium Risk
0,1,19.75,19.75,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,Month-to-month,No,0-12,Low,19.75,19.75,Low Value,5,High Risk
1,2,72.6,154.3,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,No,0-12,High,145.2,145.2,Low Value,6,High Risk
1,55,116.5,6382.55,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,48+,High,6407.5,6407.5,High Value,3,Medium Risk
1,71,106.8,7623.2,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,Two year,No,48+,High,7582.8,7582.8,High Value,1,Low Risk
0,50,24.95,1261.45,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,Two year,No,48+,Low,1247.5,1247.5,Medium Value,0,Low Risk
0,1,89.25,89.25,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,0-12,High,89.25,89.25,Low Value,6,High Risk
0,5,19.25,86.05,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,Month-to-month,No,0-12,Low,96.25,96.25,Low Value,5,High Risk
0,66,104.55,6779.05,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,One year,No,48+,High,6900.3,6900.3,High Value,1,Low Risk
0,49,87.2,4345.0,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,One year,No,48+,High,4272.8,4272.8,High Value,1,Low Risk
1,3,30.75,82.85,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,0-12,Low,92.25,92.25,Low Value,5,High Risk
0,66,25.7,1714.55,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,One year,No,48+,Low,1696.2,1696.2,Medium Value,0,Low Risk
0,11,86.2,893.2,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Month-to-month,No,0-12,High,948.2,948.2,Medium Value,5,High Risk
0,28,30.1,810.85,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,Month-to-month,No,24-48,Low,842.8000000000001,842.8000000000001,Medium Value,2,Low Risk
0,65,99.35,6347.55,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,Two year,No,48+,High,6457.75,6457.75,High Value,1,Low Risk
0,62,19.2,1123.65,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,Two year,No,48+,Low,1190.3999999999999,1190.3999999999999,Medium Value,0,Low Risk
0,2,20.1,43.15,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,Month-to-month,No,0-12,Low,40.2,40.2,Low Value,5,High Risk
0,2,20.35,35.1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,Month-to-month,No,0-12,Low,40.7,40.7,Low Value,5,High Risk
0,55,25.65,1388.0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,Two year,No,48+,Low,1410.75,1410.75,Medium Value,0,Low Risk
1,41,94.55,3851.45,0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,24-48,High,3876.5499999999997,3876.5499999999997,High Value,3,Medium Risk
0,17,104.2,1743.5,1,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,12-24,High,1771.4,1771.4,Medium Value,3,Medium Risk
0,30,94.4,2638.1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,One year,No,24-48,High,2832.0,2832.0,High Value,1,Low Risk
0,17,56.1,946.95,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,One year,No,12-24,Medium,953.7,953.7,Medium Value,0,Low Risk
0,16,68.25,1114.85,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,Two year,No,12-24,Medium,1092.0,1092.0,Medium Value,0,Low Risk
0,72,24.75,1777.6,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,Two year,No,48+,Low,1782.0,1782.0,Medium Value,0,Low Risk
0,9,76.25,684.85,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,0-12,High,686.25,686.25,Medium Value,5,High Risk
0,1,74.35,74.35,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,No,0-12,High,74.35,74.35,Low Value,6,High Risk
0,23,54.15,1312.45,0,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Month-to-month,No,12-24,Medium,1245.45,1245.45,Medium Value,2,Low Risk
0,8,19.45,159.2,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,Month-to-month,No,0-12,Low,155.6,155.6,Low Value,5,High Risk
0,19,34.95,610.2,0,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,No,12-24,Low,664.0500000000001,664.0500000000001,Low Value,3,Medium Risk
0,7,53.65,404.35,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,0-12,Medium,375.55,375.55,Low Value,5,High Risk
1,1,69.65,69.65,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,Medium,69.65,69.65,Low Value,5,High Risk
0,61,104.0,6363.45,0,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,One year,No,48+,High,6344.0,6344.0,High Value,1,Low Risk
0,57,70.35,4124.65,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,Two year,No,48+,High,4009.95,4009.95,High Value,1,Low Risk
0,9,80.8,713.1,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,727.1999999999999,727.1999999999999,Medium Value,5,High Risk
0,15,64.85,950.75,0,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,One year,No,12-24,Medium,972.7499999999999,972.7499999999999,Medium Value,0,Low Risk
0,1,19.65,19.65,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,No,0-12,Low,19.65,19.65,Low Value,5,High Risk
0,12,45.9,505.95,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Month-to-month,No,0-12,Medium,550.8,550.8,Low Value,3,Medium Risk
0,54,20.0,1149.65,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,Two year,No,48+,Low,1080.0,1080.0,Medium Value,0,Low Risk
0,4,44.8,169.65,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,No,0-12,Medium,179.2,179.2,Low Value,5,High Risk
0,7,80.3,526.7,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,Month-to-month,Yes,0-12,High,562.1,562.1,Low Value,6,High Risk
0,20,20.35,393.15,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,One year,No,12-24,Low,407.0,407.0,Low Value,1,Low Risk
0,26,45.8,1147.0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,Month-to-month,No,24-48,Medium,1190.8,1190.8,Medium Value,2,Low Risk
1,36,84.1,3021.6,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,Yes,24-48,High,3027.6,3027.6,High Value,3,Medium Risk
0,53,108.95,5718.2,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,One year,No,48+,High,5774.35,5774.35,High Value,1,Low Risk
0,3,69.35,191.35,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,0-12,Medium,208.04999999999998,208.04999999999998,Low Value,5,High Risk
0,68,64.35,4539.6,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,Two year,No,48+,Medium,4375.799999999999,4375.799999999999,High Value,0,Low Risk
0,72,90.8,6397.6,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,Two year,No,48+,High,6537.599999999999,6537.599999999999,High Value,1,Low Risk
0,12,24.95,280.4,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,One year,No,0-12,Low,299.4,299.4,Low Value,1,Low Risk
1,34,79.6,2718.3,1,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,Yes,24-48,High,2706.3999999999996,2706.3999999999996,Medium Value,3,Medium Risk
0,68,84.7,5711.05,0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Two year,No,48+,High,5759.6,5759.6,High Value,1,Low Risk
0,50,70.8,3478.15,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,One year,No,48+,High,3540.0,3540.0,High Value,1,Low Risk
1,1,36.45,36.45,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,Medium,36.45,36.45,Low Value,5,High Risk
1,41,104.4,4133.95,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,24-48,High,4280.400000000001,4280.400000000001,High Value,3,Medium Risk
1,30,101.5,2917.65,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,24-48,High,3045.0,3045.0,High Value,3,Medium Risk
0,1,54.3,54.3,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,No,0-12,Medium,54.3,54.3,Low Value,5,High Risk
1,29,103.95,2964.8,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,24-48,High,3014.55,3014.55,High Value,3,Medium Risk
0,23,91.1,2198.3,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,Two year,No,12-24,High,2095.2999999999997,2095.2999999999997,Medium Value,1,Low Risk
0,60,19.95,1189.9,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,Two year,No,48+,Low,1197.0,1197.0,Medium Value,0,Low Risk
0,72,26.45,1914.5,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,Two year,No,48+,Low,1904.3999999999999,1904.3999999999999,Medium Value,0,Low Risk
0,22,89.4,2001.5,1,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,Month-to-month,Yes,12-24,High,1966.8000000000002,1966.8000000000002,Medium Value,3,Medium Risk
0,72,75.1,5336.35,0,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,Two year,No,48+,High,5407.2,5407.2,High Value,1,Low Risk
1,66,108.1,7238.6,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,One year,No,48+,High,7134.599999999999,7134.599999999999,High Value,1,Low Risk
0,72,110.15,7998.8,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,Two year,No,48+,High,7930.8,7930.8,High Value,1,Low Risk
1,47,80.35,3825.85,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,Yes,24-48,High,3776.45,3776.45,High Value,3,Medium Risk
0,51,111.5,5703.25,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,One year,No,48+,High,5686.5,5686.5,High Value,1,Low Risk
0,70,106.5,7397.0,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,One year,No,48+,High,7455.0,7455.0,High Value,1,Low Risk
0,9,19.9,164.6,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,One year,No,0-12,Low,179.1,179.1,Low Value,3,Medium Risk
0,59,111.1,6555.2,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,Two year,No,48+,High,6554.9,6554.9,High Value,1,Low Risk
0,3,70.7,225.65,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,Month-to-month,No,0-12,High,212.10000000000002,212.10000000000002,Low Value,6,High Risk
1,38,24.85,955.75,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,24-48,Low,944.3000000000001,944.3000000000001,Medium Value,2,Low Risk
0,37,91.2,3382.3,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Month-to-month,No,24-48,High,3374.4,3374.4,High Value,3,Medium Risk
0,37,65.6,2313.8,0,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,Two year,No,24-48,Medium,2427.2,2427.2,Medium Value,0,Low Risk
1,24,40.65,933.3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,Month-to-month,Yes,12-24,Medium,975.5999999999999,975.5999999999999,Medium Value,2,Low Risk
0,14,59.45,780.85,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Month-to-month,No,12-24,Medium,832.3000000000001,832.3000000000001,Medium Value,2,Low Risk
0,72,109.95,7852.4,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,Two year,No,48+,High,7916.400000000001,7916.400000000001,High Value,1,Low Risk
0,53,60.45,3184.25,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,One year,Yes,48+,Medium,3203.8500000000004,3203.8500000000004,High Value,0,Low Risk
0,8,84.9,764.95,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,679.2,679.2,Medium Value,5,High Risk
0,72,38.5,2763.0,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,Two year,No,48+,Medium,2772.0,2772.0,High Value,0,Low Risk
1,17,92.55,1614.7,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,12-24,High,1573.35,1573.35,Medium Value,3,Medium Risk
0,2,73.55,145.4,1,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Month-to-month,Yes,0-12,High,147.1,147.1,Low Value,6,High Risk
0,8,20.15,156.25,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,Month-to-month,Yes,0-12,Low,161.2,161.2,Low Value,5,High Risk
0,48,34.7,1604.5,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,One year,Yes,24-48,Low,1665.6000000000001,1665.6000000000001,Medium Value,0,Low Risk
0,10,24.5,270.15,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,Month-to-month,No,0-12,Low,245.0,245.0,Low Value,5,High Risk
0,0,19.7,1397.475,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,One year,No,,Low,0.0,0.0,Low Value,3,Medium Risk
0,1,20.6,20.6,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,No,0-12,Low,20.6,20.6,Low Value,5,High Risk
0,29,58.0,1734.5,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,One year,No,24-48,Medium,1682.0,1682.0,Medium Value,0,Low Risk
1,65,107.45,7047.5,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,One year,No,48+,High,6984.25,6984.25,High Value,1,Low Risk
0,8,65.5,573.15,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Month-to-month,No,0-12,Medium,524.0,524.0,Low Value,5,High Risk
0,61,25.45,1538.6,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,Two year,No,48+,Low,1552.45,1552.45,Medium Value,0,Low Risk
1,45,100.15,4459.8,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,One year,No,24-48,High,4506.75,4506.75,High Value,1,Low Risk
0,72,104.45,7459.0,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,One year,No,48+,High,7520.400000000001,7520.400000000001,High Value,1,Low Risk
0,12,21.15,306.05,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,Month-to-month,No,0-12,Low,253.79999999999998,253.79999999999998,Low Value,3,Medium Risk
0,7,96.2,639.7,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Month-to-month,No,0-12,High,673.4,673.4,Low Value,6,High Risk
0,9,44.4,348.15,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,No,0-12,Medium,399.59999999999997,399.59999999999997,Low Value,5,High Risk
1,43,107.55,4533.9,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,One year,Yes,24-48,High,4624.65,4624.65,High Value,1,Low Risk
0,58,94.35,5563.65,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,Two year,No,48+,High,5472.299999999999,5472.299999999999,High Value,1,Low Risk
1,16,98.75,1587.55,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,12-24,High,1580.0,1580.0,Medium Value,3,Medium Risk
0,2,20.3,40.25,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,No,0-12,Low,40.6,40.6,Low Value,5,High Risk
0,8,101.15,842.9,1,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,Month-to-month,Yes,0-12,High,809.2,809.2,Medium Value,5,High Risk
0,40,105.75,4228.55,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,One year,No,24-48,High,4230.0,4230.0,High Value,1,Low Risk
0,9,81.15,784.45,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,0-12,High,730.35,730.35,Medium Value,5,High Risk
0,41,89.55,3729.75,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,One year,No,24-48,High,3671.5499999999997,3671.5499999999997,High Value,1,Low Risk
0,26,54.75,1406.9,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,Month-to-month,No,24-48,Medium,1423.5,1423.5,Medium Value,2,Low Risk
0,33,53.75,1857.3,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,One year,No,24-48,Medium,1773.75,1773.75,Medium Value,0,Low Risk
0,68,105.75,7322.5,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,One year,No,48+,High,7191.0,7191.0,High Value,1,Low Risk
1,65,105.85,6725.5,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,Two year,No,48+,High,6880.25,6880.25,High Value,1,Low Risk
0,55,64.2,3627.3,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,One year,No,48+,Medium,3531.0,3531.0,High Value,0,Low Risk
0,20,88.7,1761.45,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,Month-to-month,Yes,12-24,High,1774.0,1774.0,Medium Value,3,Medium Risk
0,19,87.7,1725.95,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,One year,No,12-24,High,1666.3,1666.3,Medium Value,1,Low Risk
0,45,89.3,4192.15,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,Month-to-month,No,24-48,High,4018.5,4018.5,High Value,3,Medium Risk
0,70,20.15,1411.2,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,Two year,No,48+,Low,1410.5,1410.5,Medium Value,0,Low Risk
0,2,79.75,164.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,159.5,159.5,Low Value,6,High Risk
0,27,94.55,2724.6,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,Month-to-month,Yes,24-48,High,2552.85,2552.85,Medium Value,3,Medium Risk
0,12,20.05,264.55,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,Two year,No,0-12,Low,240.60000000000002,240.60000000000002,Low Value,1,Low Risk
0,72,67.2,4671.7,0,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,Two year,No,48+,Medium,4838.400000000001,4838.400000000001,High Value,0,Low Risk
0,12,94.55,1173.55,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Month-to-month,No,0-12,High,1134.6,1134.6,Medium Value,3,Medium Risk
1,5,69.05,318.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,Yes,0-12,Medium,345.25,345.25,Low Value,5,High Risk
1,71,107.5,7713.55,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,48+,High,7632.5,7632.5,High Value,3,Medium Risk
1,35,73.0,2471.25,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,One year,No,24-48,High,2555.0,2555.0,Medium Value,1,Low Risk
0,70,114.75,7842.3,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,Two year,No,48+,High,8032.5,8032.5,High Value,1,Low Risk
0,31,76.05,2227.8,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,24-48,High,2357.5499999999997,2357.5499999999997,Medium Value,3,Medium Risk
0,52,96.25,4990.25,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,Two year,Yes,48+,High,5005.0,5005.0,High Value,1,Low Risk
1,37,101.1,3744.05,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,24-48,High,3740.7,3740.7,High Value,3,Medium Risk
0,69,104.7,7220.35,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,One year,Yes,48+,High,7224.3,7224.3,High Value,1,Low Risk
1,30,77.9,2351.45,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Month-to-month,No,24-48,High,2337.0,2337.0,Medium Value,3,Medium Risk
0,33,90.65,2989.6,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,No,24-48,High,2991.4500000000003,2991.4500000000003,High Value,3,Medium Risk
